aluno.escola.nome;aluno.numero_identificacao;aluno.periodo;aluno.turma;aluno.nascimento;aluno.sexo;aluno.raca
Escola municipal Jorge Amado;12178;0;92.04;2005-03-16;0;1
Escola municipal Jorge Amado;12351;0;92.03;2005-05-13;0;1
Escola municipal Jorge Amado;12263;0;92.03;2005-04-19;0;0
Escola municipal Jorge Amado;12418;0;92.03;2004-10-12;0;4
Escola municipal Jorge Amado;12033;0;92.03;2004-05-06;0;3
Escola municipal Jorge Amado;12260;0;92.04;2004-05-31;0;4
Escola municipal Jorge Amado;12468;0;92.03;2004-04-23;1;0
Escola municipal Jorge Amado;12468;0;92.03;2004-04-23;1;0
Escola municipal Jorge Amado;12211;0;92.03;2004-11-10;0;3
Escola municipal Jorge Amado;12079;0;92.03;1900-01-01;1;3
Escola municipal Jorge Amado;12176B;0;92.03;2005-03-11;1;4
Escola municipal Jorge Amado;12448;0;92.03;2004-10-23;1;3
Escola municipal Jorge Amado;12228;0;92.03;2004-12-25;0;2
Escola municipal Jorge Amado;12037A;0;92.04;2005-05-16;1;3
Escola municipal Jorge Amado;12301;0;92.03;2005-02-23;0;3
Escola municipal Jorge Amado;12437;0;92.03;2004-08-10;0;3
Escola municipal Jorge Amado;12015;0;92.03;2004-11-17;0;3
Escola municipal Jorge Amado;12337;0;92.04;2004-07-11;0;3
Escola municipal Jorge Amado;12156;0;92.04;2004-08-06;1;1
Escola municipal Jorge Amado;12125A;0;92.04;2005-01-28;0;3
Escola municipal Jorge Amado;12039;0;92.04;1900-01-01;0;3
Escola municipal Jorge Amado;12192;0;92.03;1900-05-23;1;3
Escola municipal Jorge Amado;12011;0;92.03;2004-10-29;1;3
Escola municipal Jorge Amado;12183A;0;92.03;2004-08-24;0;4
Escola municipal Maria Rosa de Castro Sales;17520;0;92.01;2004-12-23;0;
Escola municipal Maria Rosa de Castro Sales;17690;0;92.01;2004-06-19;0;1
Escola municipal Jorge Amado;12493;0;92.03;2004-08-05;1;
Escola municipal Jorge Amado;12325;0;92.03;2004-11-15;1;3
Escola municipal Maria Rosa de Castro Sales;17537;0;92.01;2004-09-16;1;3
Escola municipal Maria Rosa de Castro Sales;17825;0;92.01;2005-02-17;1;3
Escola municipal Maria Rosa de Castro Sales;17874;0;92.01;2004-12-10;0;0
Escola municipal Maria Rosa de Castro Sales;17593;0;92.01;2004-06-15;1;3
Escola municipal Maria Rosa de Castro Sales;17510;0;92.01;2004-04-01;1;0
Escola municipal Maria Rosa de Castro Sales;17629;0;92.01;2004-04-21;0;3
Escola municipal Maria Rosa de Castro Sales;17601;0;92.01;2004-05-31;0;4
Escola municipal Maria Rosa de Castro Sales;17680;0;92.01;2005-08-09;1;3
Escola municipal Maria Rosa de Castro Sales;17978;0;92.01;2005-01-21;1;1
Escola municipal Jorge Amado;12488A;0;92.03;2004-08-29;1;1
Escola municipal Maria Rosa de Castro Sales;17602;0;92.01;2004-08-09;1;3
Escola municipal Maria Rosa de Castro Sales;17953;0;92.01;2004-09-09;1;3
Escola municipal Maria Rosa de Castro Sales;17854;0;92.01;2004-06-13;1;1
Escola municipal Maria Rosa de Castro Sales;17761;0;92.01;2004-11-02;1;4
Escola municipal Maria Rosa de Castro Sales;17527;0;92.01;2004-08-15;1;3
Escola municipal Maria Rosa de Castro Sales;17892;0;92.01;2004-02-03;0;3
Escola municipal Maria Rosa de Castro Sales;17538;0;92.01;2005-07-13;0;3
Escola municipal Maria Rosa de Castro Sales;17558;0;92.01;2004-04-15;1;3
Escola municipal Maria Rosa de Castro Sales;17583;0;92.01;2005-03-22;1;3
Escola municipal Maria Rosa de Castro Sales;17801;0;92.01;2005-07-12;0;3
Escola municipal Maria Rosa de Castro Sales;17766;0;92.01;2005-02-26;1;3
Escola municipal de T.I. Vinícius de Moraes;14782;3;92.03;2004-11-01;1;1
Escola municipal de T.I. Vinícius de Moraes;14734;3;92.03;2005-06-12;1;3
Escola municipal de T.I. Vinícius de Moraes;14810;3;92.03;2004-01-19;1;3
Escola municipal de T.I. Vinícius de Moraes;14790;0;92.03;2005-05-06;1;3
Escola municipal de T.I. Vinícius de Moraes;14827;3;92.03;1900-01-01;0;4
Escola municipal de T.I. Vinícius de Moraes;14935;3;92.03;2004-09-26;0;3
Escola municipal de T.I. Vinícius de Moraes;14730;0;92.03;2004-11-26;0;
Escola municipal de T.I. Vinícius de Moraes;14659;3;92.03;2004-07-14;0;3
Escola municipal de T.I. Vinícius de Moraes;14870;3;92.03;2004-04-30;0;4
Escola municipal de T.I. Vinícius de Moraes;14860;3;92.03;2004-08-15;0;1
Escola municipal de T.I. Vinícius de Moraes;14706;3;92.03;2004-09-23;0;1
Escola municipal de T.I. Vinícius de Moraes;14767;3;92.03;2004-08-11;0;3
Escola municipal de T.I. Vinícius de Moraes;14729;3;92.03;2005-02-13;0;3
Escola municipal de T.I. Vinícius de Moraes;14910;3;92.03;2004-06-08;1;3
Escola municipal de T.I. Vinícius de Moraes;14595;3;92.03;2004-09-09;1;1
Escola municipal de T.I. Vinícius de Moraes;14899;3;92.03;2004-12-18;1;
Escola municipal de T.I. Vinícius de Moraes;14501;3;92.03;2004-11-19;0;1
Escola municipal de T.I. Vinícius de Moraes;14735;3;92.03;2004-11-11;0;3
Escola municipal de T.I. Vinícius de Moraes;14709;3;92.03;2004-07-27;0;3
Escola municipal de T.I. Vinícius de Moraes;14809;3;92.03;2005-06-20;0;4
Escola municipal de T.I. Vinícius de Moraes;14505;3;92.03;2005-05-13;1;3
Escola municipal de T.I. Vinícius de Moraes;14726;3;92.03;2005-03-22;1;3
Escola municipal de T.I. Vinícius de Moraes;14901;3;92.03;2004-05-15;0;3
Escola municipal de T.I. Vinícius de Moraes;14759;3;92.03;2005-05-03;0;1
Escola municipal de T.I. Vinícius de Moraes;14963;3;92.03;2004-07-06;0;4
Escola municipal de T.I. Vinícius de Moraes;14854;3;92.03;1900-01-01;1;1
Escola municipal de T.I. Vinícius de Moraes;14703;3;92.03;2005-07-03;0;0
Escola municipal de T.I. Vinícius de Moraes;14659A;3;92.03;2005-03-19;0;4
Escola municipal de T.I. Vinícius de Moraes;14909;3;92.03;2019-02-11;0;1
Escola municipal de T.I. Vinícius de Moraes;14516;3;92.03;2005-02-17;1;3
Escola municipal de T.I. Vinícius de Moraes;14810A;3;92.03;2005-06-30;0;2
Escola municipal de T.I. Vinícius de Moraes;14592A;3;92.03;2004-04-18;0;1
Escola municipal de T.I. Vinícius de Moraes;14592;3;92.03;2004-12-04;0;4
Escola municipal de T.I. Vinícius de Moraes;14800;3;92.03;2004-09-09;0;1
Escola municipal de T.I. Vinícius de Moraes;14534;3;92.03;2005-01-13;0;4
Escola municipal de T.I. Vinícius de Moraes;14864;3;92.02;2004-09-28;0;1
Escola municipal de T.I. Vinícius de Moraes;14646;3;92.01;2005-03-29;0;1
Escola municipal de T.I. Vinícius de Moraes;14703a;3;92.01;2004-06-19;1;3
Escola municipal de T.I. Vinícius de Moraes;14992;3;92.01;2004-11-10;1;1
Escola municipal Antônio Carlos Jobim;12909;0;92.02;2004-05-24;0;3
Escola municipal Antônio Carlos Jobim;12879;0;92.02;2005-02-27;1;4
Escola municipal Antônio Carlos Jobim;12580;0;92.02;2004-06-17;1;1
Escola municipal Antônio Carlos Jobim;12702;0;92.02;2019-05-22;1;3
Escola municipal de T.I. Vinícius de Moraes;15000;3;92.02;2005-07-31;1;2
Escola municipal Antônio Carlos Jobim;12911;0;92.02;2004-06-01;0;4
Escola municipal Antônio Carlos Jobim;12904;0;92.02;1900-01-01;;
Escola municipal Antônio Carlos Jobim;12963;0;92.02;2004-04-22;1;3
Escola municipal de T.I. Vinícius de Moraes;14946;3;92.01;2004-08-31;0;4
Escola municipal Antônio Carlos Jobim;12992;0;92.02;2005-02-11;1;3
Escola municipal de T.I. Vinícius de Moraes;14509;3;92.01;2007-12-28;0;1
Escola municipal Antônio Carlos Jobim;12593;0;92.02;2004-05-10;0;1
Escola municipal Antônio Carlos Jobim;12680;0;92.02;2004-12-26;1;3
Escola municipal Antônio Carlos Jobim;12630A;0;92.02;2005-05-15;0;2
Escola municipal Antônio Carlos Jobim;12630;0;92.02;2004-08-22;0;4
Escola municipal de T.I. Vinícius de Moraes;14658;3;92.02;2005-02-11;1;3
Escola municipal Antônio Carlos Jobim;12940;0;92.02;2004-06-17;0;2
Escola municipal de T.I. Vinícius de Moraes;14984;3;92.01;2004-07-09;0;1
Escola municipal Antônio Carlos Jobim;12752;0;92.02;2004-10-16;1;1
Escola municipal Antônio Carlos Jobim;12646;0;92.02;2004-12-29;1;0
Escola municipal Antônio Carlos Jobim;12641;0;92.02;2004-05-17;0;3
Escola municipal Antônio Carlos Jobim;12805;0;92.02;2004-12-15;0;3
Escola municipal Antônio Carlos Jobim;12542;0;92.02;2004-04-16;0;3
Escola municipal de T.I. Vinícius de Moraes;14749;3;92.02;2004-08-04;1;0
Escola municipal Antônio Carlos Jobim;12812;0;92.02;2004-12-29;1;3
Escola municipal Antônio Carlos Jobim;12725;0;92.02;2004-08-03;0;1
Escola municipal Antônio Carlos Jobim;12988;0;92.02;2004-06-15;0;0
Escola municipal Antônio Carlos Jobim;12818;0;92.02;1900-01-01;0;0
Escola municipal de T.I. Vinícius de Moraes;14757;3;92.01;2004-07-15;0;3
Escola municipal Antônio Carlos Jobim;12876;0;92.02;1900-01-01;0;1
Escola municipal de T.I. Vinícius de Moraes;14792;3;92.01;2004-06-29;0;3
Escola municipal de T.I. Vinícius de Moraes;14578;3;92.02;2004-08-10;1;3
Escola municipal Antônio Carlos Jobim;12693;0;92.02;2004-10-26;1;4
Escola municipal Antônio Carlos Jobim;12740;0;92.02;2004-08-30;1;3
Escola municipal Antônio Carlos Jobim;12622;0;92.02;2005-03-14;1;1
Escola municipal de T.I. Vinícius de Moraes;14607;3;92.01;1900-01-01;0;1
Escola municipal Antônio Carlos Jobim;12740a;0;92.02;1900-01-01;0;3
Escola municipal Antônio Carlos Jobim;12715;0;92.02;2005-05-02;1;3
Escola municipal de T.I. Vinícius de Moraes;14809A;3;92.02;2005-01-09;0;4
Escola municipal de T.I. Vinícius de Moraes;14669;3;92.01;2004-07-07;1;3
Escola municipal Antônio Carlos Jobim;12683;0;92.02;2005-03-21;1;4
Escola municipal de T.I. Vinícius de Moraes;14599;3;92.01;2005-02-19;1;3
Escola municipal Antônio Carlos Jobim;12939;1;92.03;2004-08-22;1;3
Escola municipal de T.I. Vinícius de Moraes;14941;3;92.01;2005-03-08;1;1
Escola municipal Antônio Carlos Jobim;12912A;1;92.02;2005-02-03;0;3
Escola municipal Antônio Carlos Jobim;12912;0;92.02;2019-05-06;1;3
Escola municipal de T.I. Vinícius de Moraes;14712;3;92.02;2004-06-04;0;2
Escola municipal Antônio Carlos Jobim;12555;0;92.02;2004-12-12;1;3
Escola municipal de T.I. Vinícius de Moraes;14893;3;92.01;2004-04-15;0;1
Escola municipal Antônio Carlos Jobim;12883;0;92.02;2004-05-05;0;3
Escola municipal de T.I. Vinícius de Moraes;14631;3;92.01;2005-03-03;1;4
Escola municipal de T.I. Vinícius de Moraes;14801;3;92.01;2005-11-16;1;4
Escola municipal Antônio Carlos Jobim;12882;0;92.02;2004-10-06;0;3
Escola municipal Antônio Carlos Jobim;12714;0;92.03;2004-12-20;1;0
Escola municipal de T.I. Vinícius de Moraes;14829;3;92.02;2004-05-14;0;1
Escola municipal de T.I. Vinícius de Moraes;14637;3;92.01;2004-12-06;1;1
Escola municipal Antônio Carlos Jobim;12632;1;92.03;2005-01-03;1;3
Escola municipal de T.I. Vinícius de Moraes;14834;0;92.01;2004-04-24;1;1
Escola municipal Antônio Carlos Jobim;12929;1;92.03;2005-05-09;1;0
Escola municipal Antônio Carlos Jobim;12663;0;92.01;2004-10-25;1;3
Escola municipal de T.I. Vinícius de Moraes;14723;3;92.01;2004-10-14;1;4
Escola municipal Antônio Carlos Jobim;12559;;92.03;2019-07-02;3;0
Escola municipal de T.I. Vinícius de Moraes;14811;3;92.02;1900-05-24;1;3
Escola municipal de T.I. Vinícius de Moraes;14697;0;92.01;2005-03-16;1;3
Escola municipal Antônio Carlos Jobim;13000;1;92.03;2005-03-31;1;2
Escola municipal Antônio Carlos Jobim;12849;1;92.03;2005-05-31;0;3
Escola municipal Antônio Carlos Jobim;12665;3;1;2004-08-17;1;3
Escola municipal Antônio Carlos Jobim;12828;1;92.03;2004-10-25;1;3
Escola municipal Antônio Carlos Jobim;12918;0;92.01;2004-09-15;0;4
Escola municipal de T.I. Vinícius de Moraes;14749A;3;92.02;2004-09-06;1;0
Escola municipal de T.I. Vinícius de Moraes;14666;3;92.01;2004-10-17;1;3
Escola municipal Antônio Carlos Jobim;12811;1;92.03;2004-06-27;0;3
Escola municipal de T.I. Vinícius de Moraes;14739;3;92.01;2004-05-07;1;3
Escola municipal de T.I. Vinícius de Moraes;14761;3;92.01;2005-05-15;0;3
Escola municipal Antônio Carlos Jobim;12650;1;92.03;2005-01-02;1;3
Escola municipal Antônio Carlos Jobim;12564;1;92.03;2004-09-17;0;3
Escola municipal de T.I. Vinícius de Moraes;14709A;3;92.01;2004-10-23;0;1
Escola municipal de T.I. Vinícius de Moraes;14687;3;92.02;2004-09-13;1;1
Escola municipal Antônio Carlos Jobim;12896;1;92.03;2004-09-24;0;4
Escola municipal Antônio Carlos Jobim;12972;0;92.01;2005-01-05;0;1
Escola municipal de T.I. Vinícius de Moraes;14734A;3;92.01;2004-05-23;1;1
Escola municipal de T.I. Vinícius de Moraes;14706A;3;92.01;2004-10-23;0;1
Escola municipal Antônio Carlos Jobim;12677;1;92.03;2003-03-29;1;3
Escola municipal de T.I. Vinícius de Moraes;14644;3;92.02;2005-05-12;1;2
Escola municipal de T.I. Vinícius de Moraes;14692;0;92.01;2004-12-21;0;4
Escola municipal Antônio Carlos Jobim;12505;0;92.01;2004-10-02;1;4
Escola municipal de T.I. Vinícius de Moraes;14516A;3;92.01;2004-06-19;1;3
Escola municipal Antônio Carlos Jobim;12750;1;92.03;2005-01-21;0;0
Escola municipal de T.I. Vinícius de Moraes;14768;3;92.02;2004-11-20;0;3
Escola municipal de T.I. Vinícius de Moraes;14900;3;92.02;2005-02-20;1;3
Escola municipal Maria Júlia Amorim Rodrigues;10921A;0;92.01;2004-11-22;1;0
Escola municipal Antônio Carlos Jobim;12880;1;92.03;2004-08-31;0;3
Escola municipal Antônio Carlos Jobim;12551;1;92.03;2004-01-15;0;3
Escola municipal Antônio Carlos Jobim;12636;1;92.03;2005-01-18;0;1
Escola municipal de T.I. Vinícius de Moraes;14804;0;92.02;2004-11-11;0;1
Escola municipal de T.I. Vinícius de Moraes;14610;3;92.02;2004-03-30;0;3
Escola municipal de T.I. Vinícius de Moraes;14831;3;92.04;2005-03-07;1;3
Escola municipal Antônio Carlos Jobim;12512;0;92.01;2004-12-27;1;
Escola municipal Maria Júlia Amorim Rodrigues;10819;0;;2004-11-10;1;3
Escola municipal de T.I. Vinícius de Moraes;14912;3;92.02;2005-01-10;0;3
Escola municipal de T.I. Vinícius de Moraes;14687A;3;92.02;2004-11-20;0;1
Escola municipal Maria Júlia Amorim Rodrigues;10743a;0;92.01;2004-05-22;1;3
Escola municipal Maria Júlia Amorim Rodrigues;10888;0;92.01;2004-11-11;1;3
Escola municipal de T.I. Vinícius de Moraes;14779;3;92.01;2004-07-11;1;3
Escola municipal de T.I. Vinícius de Moraes;14972;3;92.02;2004-10-18;0;3
Escola municipal Maria Júlia Amorim Rodrigues;10984;0;92.01;2004-08-15;1;3
Escola municipal Antônio Carlos Jobim;12982;0;92.01;2004-10-15;1;3
Escola municipal Maria Júlia Amorim Rodrigues;10558B;0;92.01;2004-10-20;0;1
Escola municipal de T.I. Vinícius de Moraes;14663;3;92.02;2004-06-13;0;3
Escola municipal de T.I. Vinícius de Moraes;14622;3;92.02;2005-05-09;0;3
Escola municipal Maria Júlia Amorim Rodrigues;10748A;0;92.01;2004-09-19;1;3
Escola municipal Maria Júlia Amorim Rodrigues;10785A;0;92.01;1900-01-01;0;3
Escola municipal de T.I. Vinícius de Moraes;14969;3;92.01;2005-02-24;0;3
Escola municipal Antônio Carlos Jobim;12586;0;92.01;2005-03-09;1;3
Escola municipal de T.I. Vinícius de Moraes;14544;3;92.02;2004-07-16;0;0
Escola municipal Maria Júlia Amorim Rodrigues;10553A;0;92.01;2004-10-01;0;3
Escola municipal de T.I. Vinícius de Moraes;14546;3;92.01;2004-12-09;1;0
Escola municipal Maria Júlia Amorim Rodrigues;10603A;0;92.01;2004-08-13;1;3
Escola municipal Maria Júlia Amorim Rodrigues;10671A;0;92.01;2005-02-21;0;3
Escola municipal Antônio Carlos Jobim;12711;0;92.01;2004-06-19;0;3
Escola municipal Maria Júlia Amorim Rodrigues;10521a;0;92.01;2005-07-11;1;3
Escola municipal de T.I. Vinícius de Moraes;14730A;3;92.02;2005-01-01;0;3
Escola municipal de T.I. Vinícius de Moraes;14739A;3;92.02;2004-09-26;1;3
Escola municipal de T.I. Vinícius de Moraes;14670;3;92.02;2005-01-27;0;1
Escola municipal de T.I. Vinícius de Moraes;14971;3;92.02;2004-12-23;1;3
Escola municipal Maria Júlia Amorim Rodrigues;10521B;0;92.01;2004-10-10;1;3
Escola municipal Maria Júlia Amorim Rodrigues;10568;0;92.01;2004-06-03;1;3
Escola municipal Maria Júlia Amorim Rodrigues;10788A;0;92.01;2005-01-16;0;0
Escola municipal Maria Júlia Amorim Rodrigues;10880A;0;92.01;2004-08-12;0;3
Escola municipal de T.I. Vinícius de Moraes;14786;3;92.02;2004-04-09;0;3
Escola municipal Maria Júlia Amorim Rodrigues;10652A;0;92.01;2004-02-09;1;1
Escola municipal Antônio Carlos Jobim;12852;0;92.01;2005-07-26;1;3
Escola municipal Maria Júlia Amorim Rodrigues;10597A;0;92.01;2004-07-11;0;3
Escola municipal de T.I. Vinícius de Moraes;14889;3;92.01;2004-08-14;0;1
Escola municipal de T.I. Vinícius de Moraes;14635;3;92.02;2005-10-31;0;3
Escola municipal Maria Júlia Amorim Rodrigues;10722;0;92.01;2004-11-04;0;4
Escola municipal Antônio Carlos Jobim;12682;0;92.01;2005-03-14;0;3
Escola municipal de T.I. Vinícius de Moraes;14529;3;92.01;2005-02-10;0;1
Escola municipal Maria Júlia Amorim Rodrigues;10775A;0;92.01;2004-09-30;0;0
Escola municipal Maria Júlia Amorim Rodrigues;10890a;0;92.01;2004-11-20;1;3
Escola municipal de T.I. Vinícius de Moraes;14988;0;92.02;2004-08-15;0;0
Escola municipal Maria Júlia Amorim Rodrigues;10887A;0;92.01;2004-12-09;0;4
Escola municipal de T.I. Vinícius de Moraes;14741;3;92.01;2004-07-26;0;1
Escola municipal Maria Júlia Amorim Rodrigues;10690;0;92.01;2005-04-06;0;3
Escola municipal Antônio Carlos Jobim;12855;0;92.01;2004-06-19;0;3
Escola municipal Maria Júlia Amorim Rodrigues;10609A;0;92.01;2005-01-17;0;3
Escola municipal Maria Júlia Amorim Rodrigues;10934;0;92.01;2004-04-14;0;4
Escola municipal Maria Júlia Amorim Rodrigues;10698A;0;92.01;2004-06-29;0;3
Escola municipal Maria Júlia Amorim Rodrigues;10941;0;92.04;2004-07-02;1;
Escola municipal Maria Júlia Amorim Rodrigues;10975;0;92.04;1900-01-01;0;3
Escola municipal Maria Júlia Amorim Rodrigues;10914;0;92.04;2004-12-03;0;3
Escola municipal Antônio Carlos Jobim;12508;0;92.01;2004-10-10;0;3
Escola municipal Maria Júlia Amorim Rodrigues;10718A;0;92.01;2004-08-10;0;3
Escola municipal Maria Júlia Amorim Rodrigues;10787B;0;92.01;2004-08-01;0;3
Escola municipal Maria Júlia Amorim Rodrigues;10777a;0;92.01;2004-09-01;1;1
Escola municipal Maria Júlia Amorim Rodrigues;10689;0;92,04;2004-05-24;0;4
Escola municipal Maria Júlia Amorim Rodrigues;10683;0;92.01;2004-04-05;1;1
Escola municipal Maria Júlia Amorim Rodrigues;10996;0;92.04;2005-01-31;0;3
Escola municipal Antônio Carlos Jobim;12551A;0;92.01;2004-12-23;0;3
Escola municipal Maria Júlia Amorim Rodrigues;10840;0;92.04;2004-08-10;1;3
Escola municipal Maria Júlia Amorim Rodrigues;10619A;0;92.01;2005-04-18;2;
Escola municipal Maria Júlia Amorim Rodrigues;10827;0;92.04;2004-11-30;0;3
Escola municipal Maria Júlia Amorim Rodrigues;10708;0;92.04;2004-11-19;1;4
Escola municipal Maria Júlia Amorim Rodrigues;10999;0;92.01;2005-01-20;1;3
Escola municipal Maria Júlia Amorim Rodrigues;10701;0;92.04;2005-05-24;0;3
Escola municipal Antônio Carlos Jobim;12825;0;92.01;2004-12-10;3;1
Escola municipal Maria Júlia Amorim Rodrigues;10883;0;92.04;2004-11-08;1;3
Escola municipal Maria Júlia Amorim Rodrigues;10864B;0;92.04;2004-11-25;0;3
Escola municipal Antônio Carlos Jobim;12675;0;92.01;2004-06-09;0;3
Escola municipal Maria Júlia Amorim Rodrigues;10588;0;92,04;2004-12-04;0;3
Escola municipal Maria Júlia Amorim Rodrigues;10961;0;92.04;2004-04-20;0;3
Escola municipal Maria Júlia Amorim Rodrigues;10883A;0;92.04;2005-03-26;0;
Escola municipal Maria Júlia Amorim Rodrigues;10703;0;92.04;2004-10-02;1;1
Escola municipal Maria Júlia Amorim Rodrigues;10631;0;92.04;2004-04-17;1;4
Escola municipal Maria Júlia Amorim Rodrigues;10666;0;92.04;2004-08-27;0;3
Escola municipal Maria Júlia Amorim Rodrigues;10662;0;92.04;2004-09-01;0;2
Escola municipal Maria Júlia Amorim Rodrigues;10571;0;92.04;2005-06-16;0;4
Escola municipal Maria Júlia Amorim Rodrigues;10809;0;92.04;1900-01-01;0;3
Escola municipal Maria Júlia Amorim Rodrigues;10967;0;92.04;2004-08-10;0;1
Escola municipal Maria Júlia Amorim Rodrigues;10571A;0;92.04;1900-01-01;1;4
Escola municipal Maria Júlia Amorim Rodrigues;10631A;0;92.04;2004-05-04;1;
Escola municipal Maria Júlia Amorim Rodrigues;10629;0;92.04;2005-01-27;0;1
Escola municipal Maria Júlia Amorim Rodrigues;10635;0;92.04;2005-06-15;1;3
Escola municipal Maria Júlia Amorim Rodrigues;10658;0;92.04;2004-08-04;1;3
Escola municipal Antônio G. de Carvalho Filho;10574;1;92.02;2004-04-05;1;1
Escola municipal Antônio G. de Carvalho Filho;10689A;1;92.02;2004-08-20;1;3
Escola municipal Antônio G. de Carvalho Filho;10797A;1;92.02;2004-05-03;0;3
Escola municipal Maria Júlia Amorim Rodrigues;10686;0;92.04;2004-12-07;0;1
Escola municipal Antônio G. de Carvalho Filho;10815;1;92.02;2004-06-22;1;1
Escola municipal Antônio G. de Carvalho Filho;10759;1;92.02;2004-11-05;1;4
Escola municipal Antônio G. de Carvalho Filho;10618;1;92.02;2004-08-17;0;1
Escola municipal Antônio G. de Carvalho Filho;10737B;1;92.02;2004-05-05;1;3
Escola municipal Antônio G. de Carvalho Filho;10784A;1;92.02;2005-07-18;0;3
Escola municipal Antônio G. de Carvalho Filho;10964;1;92.02;2004-12-08;0;3
Escola municipal Antônio G. de Carvalho Filho;10976A;1;92.02;2004-05-10;0;1
Escola municipal Antônio Carlos Jobim;12514;0;92.01;2005-04-02;0;1
Escola municipal Antônio Carlos Jobim;12597;0;92.01;2004-12-06;1;3
Escola municipal Antônio G. de Carvalho Filho;10544A;1;92.02;2004-07-18;0;4
Escola municipal Antônio G. de Carvalho Filho;10680A;1;92.02;2004-09-06;0;0
Escola municipal Antônio G. de Carvalho Filho;10783A;1;92.02;2004-08-05;0;3
Escola municipal Antônio Carlos Jobim;12765;0;92.01;2004-10-31;1;3
Escola municipal Antônio Carlos Jobim;12964;0;92.01;2004-11-21;1;3
Escola municipal Antônio G. de Carvalho Filho;10536;1;92.02;2004-05-31;0;3
Escola municipal Antônio Carlos Jobim;12616;0;92.02;2004-08-06;1;3
Escola municipal Antônio G. de Carvalho Filho;10624A;1;92.02;2004-08-09;0;3
Escola municipal Antônio G. de Carvalho Filho;10682A;1;92.02;2004-11-24;1;1
Escola municipal Antônio Carlos Jobim;12645;0;92.01;2004-09-27;0;3
Escola municipal Antônio G. de Carvalho Filho;10980A;1;92.02;2004-09-10;1;1
Escola municipal Antônio Carlos Jobim;12955;0;92.01;2004-09-06;1;3
Escola municipal Antônio G. de Carvalho Filho;10849A;1;92.02;2004-07-14;0;
Escola municipal Antônio G. de Carvalho Filho;10738;1;92.02;2004-09-10;0;4
Escola municipal Antônio G. de Carvalho Filho;10916B;1;92.02;2004-09-29;1;3
Escola municipal Antônio G. de Carvalho Filho;10912A;1;92.02;2005-06-26;1;0
Escola municipal Antônio G. de Carvalho Filho;10641A;1;92.02;2004-04-24;0;3
Escola municipal Antônio Carlos Jobim;12832;0;92.01;2004-08-08;1;1
Escola municipal Maria Júlia Amorim Rodrigues;10923;0;92.04;1900-01-01;0;
Escola municipal Antônio Carlos Jobim;12946;0;92.01;2004-05-19;1;2
Escola municipal Antônio G. de Carvalho Filho;10764a;1;92.02;2004-07-26;1;3
Escola municipal Antônio G. de Carvalho Filho;10580A;1;92.02;2004-09-02;1;3
Escola municipal Antônio G. de Carvalho Filho;10581;1;92.02;2004-06-08;0;3
Escola municipal Antônio G. de Carvalho Filho;10527B;1;92.02;2005-05-28;1;3
Escola municipal Antônio Carlos Jobim;12624;0;92.01;2004-03-04;1;3
Escola municipal Maria Júlia Amorim Rodrigues;10966;0;92.04;2005-02-16;1;2
Escola municipal Antônio Carlos Jobim;12897;0;92.01;2004-10-02;0;3
Escola municipal Antônio G. de Carvalho Filho;10593A;1;92.02;2004-01-15;0;3
Escola municipal Antônio Carlos Jobim;12589;0;92.01;2004-07-26;1;3
Escola municipal Antônio G. de Carvalho Filho;10786;1;92.02;2004-07-12;0;1
Escola municipal Antônio G. de Carvalho Filho;10610A;1;92.02;2005-04-12;0;3
Escola municipal Antônio Carlos Jobim;12757;0;92.01;2005-02-02;1;3
Escola municipal Antônio Carlos Jobim;12666;0;92.01;2004-07-01;3;2
Escola municipal Maria Júlia Amorim Rodrigues;10792A;0;92.04;2004-04-29;0;3
Escola municipal Antônio G. de Carvalho Filho;10524A;1;92.02;2005-04-08;0;3
Escola municipal Antônio G. de Carvalho Filho;10991A;1;92.02;2004-11-18;0;3
Escola municipal Antônio Carlos Jobim;12807;0;92.01;2005-02-13;0;3
Escola municipal Maria Júlia Amorim Rodrigues;10512;0;92.04;2004-12-11;1;3
Escola municipal Antônio Carlos Jobim;12733;0;92.01;2004-10-29;1;3
Escola municipal Antônio G. de Carvalho Filho;10774A;1;92.02;2004-08-27;1;3
Escola municipal Maria Júlia Amorim Rodrigues;10873;0;92.04;2005-03-21;0;1
Escola municipal Maria Júlia Amorim Rodrigues;10853;0;92.04;2004-05-06;1;4
Escola municipal Maria Júlia Amorim Rodrigues;10614;0;92.04;2004-12-14;1;4
Escola municipal Maria Júlia Amorim Rodrigues;10506;0;92.02;1900-01-01;1;3
Escola municipal de T.I. João Beltrão;10979;0;92.04;2005-02-21;1;1
Escola municipal Maria Júlia Amorim Rodrigues;10785B;0;92.04;2004-09-04;0;3
Escola municipal Antônio G. de Carvalho Filho;10897A;1;92.02;2005-01-15;1;1
Escola municipal Maria Júlia Amorim Rodrigues;10732;0;92.02;2004-06-25;1;1
Escola municipal Maria Júlia Amorim Rodrigues;10889A;0;92.02;2005-06-13;0;1
Escola municipal Antônio G. de Carvalho Filho;10613;1;92.02;2006-02-12;1;1
Escola municipal Antônio G. de Carvalho Filho;10590A;1;92.02;2004-06-09;0;1
Escola municipal Antônio G. de Carvalho Filho;10846A;1;92.02;2004-06-16;1;3
Escola municipal Maria Júlia Amorim Rodrigues;10513A;0;92.02;2005-03-16;0;3
